Дата продажи	Товар.Код	Отдел.Код	Час покупки	Количество	Сумма
11.01.2009	32055	1	17	3	21,53
11.01.2009	32055	1	20	1	7,18
11.01.2009	32669	1	10	1	54,42
11.01.2009	33654	1	18	1	516,67
11.01.2009	34680	1	16	1	81,78
11.01.2009	34680	1	18	3	245,35
11.01.2009	35499	1	18	2	99,96
11.01.2009	36259	1	15	1	145,84
11.01.2009	36554	1	11	1	16,09
11.01.2009	36554	1	13	1	16,09
11.01.2009	36554	1	14	2	32,17
11.01.2009	36554	1	15	1	16,09
11.01.2009	36554	1	16	2	32,17
11.01.2009	36554	1	18	1	16,09
11.01.2009	38164	1	13	1	16,89
11.01.2009	38164	1	14	2	33,77
11.01.2009	38224	1	17	1	185,74
11.01.2009	43699	1	11	2	25,51
11.01.2009	45819	1	18	1	273,76
11.01.2009	48926	1	17	2	24,96
11.01.2009	50646	1	20	1	262,43
11.01.2009	54277	1	16	1	63,59
11.01.2009	54419	1	19	1	51,69
11.01.2009	56778	1	19	0	60,06
11.01.2009	60761	1	12	1	55,24
11.01.2009	61224	1	17	1	49,61
11.01.2009	61230	1	14	1	54,42
11.01.2009	61230	1	20	1	54,42
11.01.2009	61402	1	11	1	36,07
11.01.2009	61402	1	15	1	36,07
11.01.2009	61402	1	18	1	36,07
11.01.2009	62773	1	17	1	97,32
11.01.2009	64892	1	13	1	54,39
11.01.2009	67551	1	16	1	14,61
11.01.2009	70282	1	15	1	234,41
11.01.2009	73114	1	18	1	73,69
11.01.2009	74992	1	12	2	74,33
11.01.2009	74992	1	16	1	37,17
11.01.2009	76031	1	17	1	20,24
11.01.2009	76470	1	10	1	16,93
11.01.2009	76787	1	13	1	177,84
11.01.2009	78549	1	18	1	34,3
11.01.2009	79052	1	19	1	9,22
11.01.2009	79107	1	19	1	44,77
11.01.2009	82275	1	12	1	93,58
11.01.2009	82545	1	19	1	278,38
11.01.2009	82807	1	17	1	12,87
11.01.2009	83029	1	14	1	42,08
11.01.2009	83052	1	16	1	20,67
11.01.2009	83229	1	13	2	82,68
11.01.2009	83246	1	10	1	296,5
11.01.2009	83254	1	14	10	24,57
11.01.2009	83254	1	15	10	24,57
11.01.2009	83254	1	16	10	24,57
11.01.2009	83254	1	19	3	7,37
11.01.2009	83417	1	16	1	14,84
11.01.2009	83417	1	19	1	14,84
11.01.2009	83478	1	15	1	5,91
11.01.2009	83478	1	20	1	5,91
11.01.2009	83494	1	10	2	10,33
11.01.2009	83494	1	11	2	10,33
11.01.2009	83609	1	12	15	49,43
11.01.2009	83609	1	15	3	9,89
11.01.2009	83609	1	16	10	32,95
11.01.2009	83609	1	19	5	16,48
11.01.2009	84190	1	14	1	93,58
11.01.2009	84676	1	15	1	6,63
11.01.2009	84676	1	18	5	33,15
11.01.2009	84872	1	10	1	23,4
11.01.2009	85314	1	17	2	30,07
11.01.2009	828	2	12	1	84,32
11.01.2009	10209	2	11	1	6,57
11.01.2009	11846	2	13	1	3,61
11.01.2009	13840	2	15	2	26,4
11.01.2009	16534	2	10	7	113,7
11.01.2009	16534	2	11	4	64,97
11.01.2009	16534	2	12	6	97,46
11.01.2009	16534	2	13	4	64,97
11.01.2009	16534	2	14	1	16,24
11.01.2009	16534	2	15	8	129,95
11.01.2009	16534	2	17	3	48,73
11.01.2009	16534	2	18	6	97,46
11.01.2009	16534	2	19	6	97,46
11.01.2009	16534	2	20	10	162,43
11.01.2009	17303	2	17	1	197,71
11.01.2009	18170	2	10	1	50,19
11.01.2009	18170	2	19	1	50,19
11.01.2009	20852	2	14	1	43,17
11.01.2009	20852	2	17	1	43,17
11.01.2009	21269	2	21	1	375,06
11.01.2009	24054	2	20	1	126,69
11.01.2009	24056	2	14	1	166,47
11.01.2009	27494	2	14	1	166,74
11.01.2009	33338	2	18	1	104,27
11.01.2009	33448	2	20	1	9,87
11.01.2009	33449	2	20	2	19,73
11.01.2009	33513	2	20	3	40,77
11.01.2009	36259	2	12	1	152,29
11.01.2009	36259	2	19	1	152,29
11.01.2009	36554	2	13	2	31,24
11.01.2009	36554	2	17	2	31,24
11.01.2009	36554	2	19	1	15,62
11.01.2009	37282	2	19	1	22,95
11.01.2009	43699	2	17	1	13,26
11.01.2009	50470	2	20	1	175,68
11.01.2009	52827	2	12	2	10,26
11.01.2009	52827	2	18	2	10,26
11.01.2009	54214	2	19	2	67,7
11.01.2009	54255	2	19	1	51,29
11.01.2009	62799	2	17	1	84,55
11.01.2009	65828	2	11	1	85,82
11.01.2009	66647	2	19	2	558,87
11.01.2009	70340	2	18	1	189,29
11.01.2009	71922	2	13	1	159,55
11.01.2009	77751	2	17	1	31
11.01.2009	80351	2	18	1	238,99
11.01.2009	82533	2	18	2	22,19
11.01.2009	82533	2	20	6	66,57
11.01.2009	82729	2	19	1	131,62
11.01.2009	82745	2	20	4	96,95
11.01.2009	83029	2	18	1	43,76
11.01.2009	83254	2	11	2	5,11
11.01.2009	83254	2	15	10	25,54
11.01.2009	83254	2	18	10	25,54
11.01.2009	83254	2	19	6	15,33
11.01.2009	83254	2	20	9	22,99
11.01.2009	83494	2	10	1	5,38
11.01.2009	83494	2	13	1	5,38
11.01.2009	83609	2	10	10	58,5
11.01.2009	83609	2	11	4	23,4
11.01.2009	83609	2	15	1	5,85
11.01.2009	83609	2	17	1	5,85
11.01.2009	83609	2	19	2	11,7
11.01.2009	83609	2	20	2	11,7
11.01.2009	83609	2	21	2	11,7
11.01.2009	84849	2	12	1	15,56
11.01.2009	84872	2	10	1	24,34
11.01.2009	85631	2	10	1	27,81
11.01.2009	848	3	16	1	366,27
11.01.2009	1815	3	12	1	13,14
11.01.2009	1843	3	16	2	31,59
11.01.2009	2541	3	20	1	71,33
11.01.2009	3381	3	9	1	101,5
11.01.2009	5189	3	18	1	16,36
11.01.2009	10208	3	17	1	9,85
11.01.2009	10208	3	18	2	19,69
11.01.2009	10208	3	20	1	9,85
11.01.2009	10367	3	16	1	170,74
11.01.2009	11816	3	12	1	110,1
11.01.2009	11816	3	17	1	110,1
11.01.2009	14219	3	9	1	320,38
11.01.2009	16534	3	8	2	31,24
11.01.2009	16534	3	9	10	156,19
11.01.2009	16534	3	10	8	124,96
11.01.2009	16534	3	11	8	124,96
11.01.2009	16534	3	12	5	78,1
11.01.2009	16534	3	13	5	78,1
11.01.2009	16534	3	14	10	156,19
11.01.2009	16534	3	15	9	140,58
11.01.2009	16534	3	16	5	78,1
11.01.2009	16534	3	17	1	15,62
11.01.2009	16534	3	18	4	62,48
11.01.2009	16534	3	19	3	46,86
11.01.2009	16534	3	20	5	78,1
11.01.2009	16684	3	14	1	51,29
11.01.2009	17293	3	11	1	182,6
11.01.2009	17293	3	19	1	182,6
11.01.2009	18249	3	18	1	11,8
11.01.2009	18381	3	19	10	20,28
11.01.2009	18429	3	11	2	24,69
11.01.2009	18429	3	12	1	12,34
11.01.2009	18429	3	18	1	12,34
11.01.2009	18429	3	19	1	12,34
11.01.2009	20852	3	17	1	40,05
11.01.2009	20852	3	18	1	40,05
11.01.2009	20852	3	19	1	40,05
11.01.2009	20855	3	20	1	38,92
11.01.2009	21269	3	12	1	381,81
11.01.2009	22053	3	13	1	532,7
11.01.2009	22053	3	18	1	532,7
11.01.2009	22899	3	11	3	78,33
11.01.2009	22899	3	17	2	52,22
11.01.2009	27289	3	14	1	119,42
11.01.2009	27289	3	16	1	119,42
11.01.2009	27459	3	12	1	82,29
11.01.2009	27459	3	19	1	82,29
11.01.2009	28182	3	11	1	29,95
11.01.2009	28302	3	18	1	587,01
11.01.2009	28551	3	14	2	63,3
11.01.2009	31050	3	19	1	93,85
11.01.2009	32055	3	9	2	14,35
11.01.2009	32055	3	18	1	7,18
11.01.2009	32273	3	19	1	146,68
11.01.2009	32560	3	17	1	13,42
11.01.2009	33338	3	11	1	102,96
11.01.2009	33449	3	18	5	47,38
11.01.2009	34680	3	18	1	81,78
11.01.2009	35821	3	16	1	82,58
11.01.2009	35839	3	18	1	140,77
11.01.2009	36554	3	10	5	67,57
11.01.2009	36554	3	11	3	40,54
11.01.2009	36554	3	12	6	81,08
11.01.2009	36555	3	13	2	27,03
11.01.2009	36555	3	14	6	81,08
11.01.2009	36555	3	15	1	13,51
11.01.2009	36555	3	17	3	40,54
11.01.2009	36555	3	18	1	13,51
11.01.2009	36555	3	20	5	67,57
11.01.2009	42504	3	9	1	428,28
11.01.2009	44291	3	11	1	66,98
11.01.2009	44291	3	12	1	66,98
11.01.2009	45910	3	19	2	158,92
11.01.2009	47030	3	13	1	96,84
11.01.2009	47863	3	17	2	95,2
11.01.2009	48238	3	12	1	6,26
11.01.2009	48782	3	9	1	127,71
11.01.2009	48926	3	12	1	12,36
11.01.2009	50078	3	9	1	31
11.01.2009	51407	3	13	1	161,54
11.01.2009	52458	3	14	1	88,69
11.01.2009	54419	3	12	1	52,86
11.01.2009	54419	3	14	1	52,86
11.01.2009	56668	3	13	1	29,5
11.01.2009	58183	3	9	1	210,81
11.01.2009	58590	3	19	1	219,34
11.01.2009	62763	3	16	1	17,67
11.01.2009	64884	3	11	2	38,77
11.01.2009	64884	3	17	1	19,38
11.01.2009	64884	3	20	1	19,38
11.01.2009	64892	3	19	1	55,11
11.01.2009	67551	3	17	1	14,61
11.01.2009	68551	3	14	1	57,39
11.01.2009	70587	3	8	3	7,37
11.01.2009	70587	3	15	5	12,28
11.01.2009	70587	3	17	10	24,57
11.01.2009	70985	3	17	1	48,16
11.01.2009	71321	3	17	1	65,5
11.01.2009	72287	3	14	1	180,55
11.01.2009	76489	3	9	1	10,2
11.01.2009	76489	3	20	1	11,15
11.01.2009	77073	3	10	1	235,85
11.01.2009	77075	3	16	1	415,62
11.01.2009	78269	3	17	1	47,99
11.01.2009	78981	3	12	1	97,36
11.01.2009	79985	3	17	1	390,66
11.01.2009	82180	3	14	1	11,17
11.01.2009	82231	3	16	1	35,37
11.01.2009	82276	3	17	1	68,37
11.01.2009	82729	3	12	1	126,56
11.01.2009	82815	3	16	4	81,35
11.01.2009	83121	3	16	1	22,8
11.01.2009	83122	3	12	1	52,03
11.01.2009	83122	3	16	1	52,03
11.01.2009	83229	3	12	1	45,01
11.01.2009	83417	3	16	1	14,84
11.01.2009	83436	3	11	1	165,71
11.01.2009	83436	3	19	1	165,71
11.01.2009	83587	3	17	1	21,45
11.01.2009	83609	3	11	1	6,16
11.01.2009	83609	3	13	2	12,32
11.01.2009	84474	3	11	1	4,8
11.01.2009	84474	3	14	1	4,8
11.01.2009	85406	3	10	1	19,89
11.01.2009	85459	3	15	1	24,78
11.01.2009	85631	3	10	1	26,73
11.01.2009	85762	3	10	1	25,21
11.01.2009	85771	3	15	2	38,73
11.01.2009	85772	3	15	2	41,96
12.01.2009	690	1	18	1	178,41
12.01.2009	1145	1	16	2	1257,59
12.01.2009	1815	1	14	2	26,83
12.01.2009	3381	1	12	1	101,32
12.01.2009	3382	1	14	1	296,83
12.01.2009	3690	1	11	1	49,88
12.01.2009	4138	1	12	1	80,85
12.01.2009	4752	1	11	2	178,27
12.01.2009	7013	1	18	1	706,17
12.01.2009	10217	1	10	2	18,76
12.01.2009	11945	1	12	1	20,92
12.01.2009	11945	1	16	2	41,85
12.01.2009	13832	1	9	1	10,45
12.01.2009	16534	1	9	8	124,8
12.01.2009	16534	1	10	9	140,4
12.01.2009	16534	1	11	5	78
12.01.2009	16534	1	12	6	93,6
12.01.2009	16534	1	13	9	140,4
12.01.2009	16534	1	14	1	15,6
12.01.2009	16534	1	15	6	93,6
12.01.2009	16534	1	16	4	62,4
12.01.2009	16534	1	17	8	124,8
12.01.2009	16534	1	19	12	187,2
12.01.2009	16534	1	20	7	109,2
12.01.2009	17293	1	12	1	184,47
12.01.2009	18170	1	19	1	50,68
12.01.2009	18429	1	17	1	12,07
12.01.2009	20852	1	13	1	40,05
12.01.2009	22899	1	17	2	52,22
12.01.2009	26114	1	10	2	3,74
12.01.2009	26114	1	16	6	11,23
12.01.2009	27498	1	11	1	122,62
12.01.2009	27498	1	17	1	128,17
12.01.2009	31051	1	17	2	170
12.01.2009	31164	1	13	1	91,9
12.01.2009	32055	1	19	2	14,35
12.01.2009	32547	1	16	2	33,77
12.01.2009	32547	1	17	2	33,77
12.01.2009	32547	1	19	1	16,89
12.01.2009	33338	1	17	1	100,25
12.01.2009	33546	1	16	1	12,05
12.01.2009	33636	1	17	1	68,64
12.01.2009	34687	1	12	1	71,72
12.01.2009	35319	1	14	1	63,59
12.01.2009	35694	1	11	1	125,37
12.01.2009	35821	1	19	1	81,24
12.01.2009	36259	1	14	1	146,44
12.01.2009	36554	1	11	2	32,17
12.01.2009	36554	1	12	3	48,26
12.01.2009	36554	1	13	2	32,17
12.01.2009	36554	1	15	6	96,52
12.01.2009	36554	1	16	1	16,09
12.01.2009	37086	1	18	1	29,76
12.01.2009	38164	1	12	2	33,77
12.01.2009	38164	1	16	2	33,77
12.01.2009	38164	1	20	1	16,89
12.01.2009	45804	1	15	1	241,14
12.01.2009	45910	1	12	1	79,46
12.01.2009	46196	1	17	5	20,96
12.01.2009	46274	1	15	1	35,39
12.01.2009	50110	1	10	1	37,01
12.01.2009	50110	1	12	1	37,01
12.01.2009	51294	1	18	1	347,22
12.01.2009	52796	1	10	2	9,28
12.01.2009	52827	1	10	2	9,87
12.01.2009	54419	1	11	1	51,69
12.01.2009	54419	1	16	1	51,69
12.01.2009	54419	1	18	1	51,69
12.01.2009	57931	1	19	1	75,35
12.01.2009	60753	1	19	1	49,22
12.01.2009	61224	1	10	1	49,33
12.01.2009	61224	1	15	1	49,33
12.01.2009	61224	1	17	2	98,67
12.01.2009	61230	1	12	2	108,85
12.01.2009	61230	1	17	1	54,42
12.01.2009	61230	1	19	1	54,42
12.01.2009	61402	1	9	2	72,15
12.01.2009	61402	1	19	1	36,07
12.01.2009	61816	1	14	1	130,81
12.01.2009	61816	1	19	1	130,81
12.01.2009	62535	1	14	1	50,68
12.01.2009	64404	1	17	1	219,59
12.01.2009	64472	1	10	1	33,79
12.01.2009	64472	1	19	1	33,79
12.01.2009	68036	1	18	4	538,04
12.01.2009	69240	1	10	1	54,7
12.01.2009	71804	1	19	1	41,01
12.01.2009	73817	1	19	1	7,96
12.01.2009	76031	1	20	2	40,48
12.01.2009	76470	1	16	2	33,85
12.01.2009	77752	1	18	1	52,83
12.01.2009	78558	1	18	1	29,52
12.01.2009	80068	1	17	1	39,47
12.01.2009	80068	1	18	1	39,47
12.01.2009	80172	1	13	1	220,93
12.01.2009	80351	1	16	1	227,47
12.01.2009	82260	1	14	1	14,33
12.01.2009	82545	1	18	1	278,38
12.01.2009	82745	1	18	4	93,21
12.01.2009	83149	1	13	1	165,15
12.01.2009	83216	1	17	1	19,66
12.01.2009	83254	1	10	4	9,83
12.01.2009	83254	1	16	10	24,57
12.01.2009	83254	1	17	4	9,83
12.01.2009	83254	1	18	2	4,91
12.01.2009	83254	1	19	10	24,57
12.01.2009	83478	1	9	2	11,82
12.01.2009	83478	1	11	1	5,91
12.01.2009	83478	1	13	1	5,91
12.01.2009	83478	1	16	1	5,91
12.01.2009	83478	1	18	1	5,91
12.01.2009	83494	1	12	3	15,5
12.01.2009	83494	1	13	1	5,17
12.01.2009	83494	1	14	6	30,99
12.01.2009	83494	1	16	5	25,84
12.01.2009	83568	1	19	1	161,83
12.01.2009	83609	1	11	63	207,62
12.01.2009	83609	1	19	5	16,48
12.01.2009	84190	1	12	1	93,58
12.01.2009	84190	1	14	2	187,16
12.01.2009	84811	1	10	1	64,53
12.01.2009	85188	1	19	1	47,19
12.01.2009	85376	1	11	1	32,76
12.01.2009	85414	1	16	2	487,81
12.01.2009	85637	1	18	1	27,89
12.01.2009	85637	1	20	1	27,89
12.01.2009	85705	1	16	1	18,23
12.01.2009	85868	1	17	2	109,94
12.01.2009	506	2	15	1	71,12
12.01.2009	828	2	19	1	84,32
12.01.2009	2291	2	14	1	554,23
12.01.2009	3381	2	12	1	97,42
12.01.2009	3382	2	15	1	293,18
12.01.2009	9240	2	17	2	13,03
12.01.2009	10209	2	14	3	19,71
12.01.2009	10209	2	15	3	19,71
12.01.2009	10209	2	18	1	6,57
12.01.2009	10350	2	20	1	98,61
12.01.2009	11846	2	18	5	18,04
12.01.2009	15653	2	14	1	102,16
12.01.2009	16534	2	10	4	64,97
12.01.2009	16534	2	11	5	81,22
12.01.2009	16534	2	12	10	162,43
12.01.2009	16534	2	13	4	64,97
12.01.2009	16534	2	14	8	129,95
12.01.2009	16534	2	15	10	162,43
12.01.2009	16534	2	16	10	162,43
12.01.2009	16534	2	17	8	129,95
12.01.2009	16534	2	18	4	64,97
12.01.2009	16534	2	19	6	97,46
12.01.2009	16534	2	20	7	113,7
12.01.2009	16534	2	21	7	113,7
12.01.2009	16603	2	12	1	8,27
12.01.2009	21270	2	14	1	218,34
12.01.2009	22053	2	20	1	553,59
12.01.2009	24054	2	17	1	126,3
12.01.2009	28560	2	19	1	61,23
12.01.2009	31050	2	19	1	86,52
12.01.2009	31050	2	20	1	86,52
12.01.2009	33340	2	18	1	79,19
12.01.2009	33461	2	11	1	9,83
12.01.2009	35495	2	20	1	49,88
12.01.2009	35821	2	11	1	77,8
12.01.2009	35821	2	19	1	77,8
12.01.2009	36259	2	13	1	152,29
12.01.2009	36554	2	13	1	15,62
12.01.2009	36554	2	15	1	15,62
12.01.2009	36554	2	16	2	31,24
12.01.2009	36554	2	17	1	15,62
12.01.2009	36554	2	18	1	15,62
12.01.2009	38162	2	19	2	33,79
12.01.2009	38164	2	19	1	17,12
12.01.2009	47030	2	15	1	100,89
12.01.2009	48238	2	17	1	6,28
12.01.2009	48238	2	19	3	18,84
12.01.2009	50470	2	11	1	175,68
12.01.2009	52827	2	14	2	10,12
12.01.2009	56664	2	21	1	59,46
12.01.2009	58182	2	19	1	464,31
12.01.2009	61224	2	13	1	48,52
12.01.2009	61230	2	13	1	53,25
12.01.2009	61230	2	15	1	53,25
12.01.2009	61230	2	17	1	53,25
12.01.2009	62539	2	11	1	104,58
12.01.2009	69222	2	11	1	49,1
12.01.2009	71804	2	15	1	40,72
12.01.2009	82180	2	18	3	35,69
12.01.2009	82745	2	13	2	48,48
12.01.2009	83122	2	19	1	51,3
12.01.2009	83122	2	21	1	51,3
12.01.2009	83149	2	18	1	171,93
12.01.2009	83254	2	16	2	5,11
12.01.2009	83254	2	17	11	28,1
12.01.2009	83341	2	21	1	52,45
12.01.2009	83494	2	12	3	16,15
12.01.2009	83494	2	15	1	5,38
12.01.2009	83494	2	20	3	16,15
12.01.2009	83494	2	21	2	10,76
12.01.2009	83609	2	11	1	5,85
12.01.2009	83609	2	13	1	5,85
12.01.2009	83609	2	17	5	29,25
12.01.2009	83609	2	18	1	5,85
12.01.2009	83609	2	19	1	5,85
12.01.2009	83609	2	20	1	5,85
12.01.2009	83609	2	21	1	5,85
12.01.2009	83679	2	17	1	32,6
12.01.2009	84474	2	16	2	12,83
12.01.2009	85032	2	20	1	131,9
12.01.2009	1422	3	19	3	128,99
12.01.2009	3381	3	10	1	101,32
12.01.2009	3381	3	14	1	101,5
12.01.2009	3381	3	19	1	101,5
12.01.2009	3381	3	20	1	101,5
12.01.2009	3382	3	14	1	293,18
12.01.2009	3384	3	11	1	125,46
12.01.2009	10208	3	16	2	19,69
12.01.2009	11816	3	15	1	110,1
12.01.2009	11824	3	16	1	28,68
12.01.2009	11846	3	19	2	8,15
12.01.2009	11945	3	10	1	18,8
12.01.2009	11945	3	16	1	18,8
12.01.2009	12007	3	9	1	129,5
12.01.2009	16534	3	9	6	93,72
12.01.2009	16534	3	10	3	46,86
12.01.2009	16534	3	11	4	62,48
12.01.2009	16534	3	12	5	78,1
12.01.2009	16534	3	13	1	15,62
12.01.2009	16534	3	14	4	62,48
12.01.2009	16534	3	15	11	171,81
12.01.2009	16534	3	16	7	109,34
12.01.2009	16534	3	18	14	218,67
12.01.2009	16534	3	19	5	78,1
12.01.2009	16534	3	20	4	62,48
12.01.2009	16560	3	17	5	36,56
12.01.2009	18194	3	14	2	89,31
12.01.2009	18249	3	10	1	11,8
12.01.2009	18249	3	16	2	23,59
12.01.2009	18249	3	17	5	58,99
12.01.2009	18429	3	9	1	12,34
12.01.2009	18429	3	13	1	12,34
12.01.2009	18429	3	16	2	24,69
12.01.2009	18477	3	16	1	23,59
12.01.2009	19529	3	19	1	201,71
12.01.2009	20852	3	18	1	40,05
12.01.2009	21269	3	9	1	381,81
12.01.2009	21798	3	10	1	358,23
12.01.2009	22899	3	16	3	78,33
12.01.2009	24909	3	16	1	51,44
12.01.2009	24910	3	16	1	53,12
12.01.2009	27495	3	18	1	125,99
12.01.2009	28180	3	19	1	49,33
12.01.2009	32055	3	9	1	7,18
12.01.2009	32055	3	10	3	21,53
12.01.2009	32055	3	18	2	14,35
12.01.2009	32547	3	16	1	16,63
12.01.2009	33338	3	16	1	102,96
12.01.2009	34680	3	14	1	81,78
12.01.2009	35334	3	10	1	930,13
12.01.2009	35821	3	18	1	82,58
12.01.2009	35839	3	10	1	140,77
12.01.2009	36555	3	10	3	40,54
12.01.2009	36555	3	11	1	13,51
12.01.2009	36555	3	13	4	54,05
12.01.2009	36555	3	16	6	81,08
12.01.2009	36555	3	17	5	67,57
12.01.2009	36555	3	19	6	81,08
12.01.2009	43545	3	12	1	461,97
12.01.2009	48586	3	17	1	703,83
12.01.2009	50128	3	16	1	40,52
12.01.2009	51928	3	13	1	64,35
12.01.2009	52126	3	15	1	229,14
12.01.2009	52609	3	9	1	347
12.01.2009	54277	3	16	1	63,59
12.01.2009	58590	3	13	1	220,93
12.01.2009	60761	3	9	1	54,7
12.01.2009	61224	3	13	1	43,27
12.01.2009	61224	3	15	1	43,27
12.01.2009	61230	3	19	1	53,9
12.01.2009	62535	3	20	1	54,42
12.01.2009	64232	3	20	1	11,17
12.01.2009	64892	3	17	2	109,96
12.01.2009	64915	3	9	1	99,7
12.01.2009	67419	3	15	1	680,92
12.01.2009	67551	3	19	2	29,21
12.01.2009	69860	3	17	1	434,64
12.01.2009	70340	3	11	1	182,01
12.01.2009	70587	3	9	2	4,91
12.01.2009	70587	3	10	4	9,83
12.01.2009	70587	3	15	1	2,46
12.01.2009	70587	3	17	5	12,28
12.01.2009	70587	3	18	10	24,57
12.01.2009	70587	3	20	2	4,91
12.01.2009	80956	3	11	1	353,13
12.01.2009	82028	3	13	1	88,82
12.01.2009	82180	3	20	1	10,71
12.01.2009	82277	3	17	1	243,18
12.01.2009	82533	3	20	6	63,3
12.01.2009	82545	3	10	1	274,74
12.01.2009	82815	3	15	3	61,02
12.01.2009	83121	3	14	2	45,59
12.01.2009	83121	3	20	1	22,8
12.01.2009	83122	3	9	1	52,03
12.01.2009	83122	3	13	1	52,03
12.01.2009	83122	3	14	1	52,03
12.01.2009	83122	3	17	1	52,03
12.01.2009	83417	3	16	2	29,68
12.01.2009	83417	3	19	2	29,68
12.01.2009	83436	3	12	2	331,42
12.01.2009	83494	3	15	1	5,17
12.01.2009	83568	3	16	1	161,97
12.01.2009	83609	3	16	1	6,16
12.01.2009	83609	3	18	1	6,16
12.01.2009	83609	3	19	1	6,16
12.01.2009	84190	3	10	2	185,56
12.01.2009	84190	3	17	1	92,78
12.01.2009	84559	3	9	1	79,91
12.01.2009	85406	3	11	1	19,89
12.01.2009	85768	3	18	1	6,34
12.01.2009	85858	3	17	1	13,83
12.01.2009	85860	3	19	1	19,99
13.01.2009	1151	1	13	1	429,97
13.01.2009	1843	1	14	1	15,76
13.01.2009	3384	1	14	1	123,77
13.01.2009	3690	1	12	1	49,88
13.01.2009	4751	1	19	1	85
13.01.2009	4752	1	13	2	175,81
13.01.2009	9240	1	12	1	6,26
13.01.2009	10215	1	12	1	9,75
13.01.2009	10650	1	13	1	30,01
13.01.2009	11829	1	18	3	11,99
13.01.2009	13747	1	19	1	214,32
13.01.2009	16534	1	8	3	46,8
13.01.2009	16534	1	9	18	280,8
13.01.2009	16534	1	10	12	187,2
13.01.2009	16534	1	11	4	62,4
13.01.2009	16534	1	12	3	46,8
13.01.2009	16534	1	13	6	93,6
13.01.2009	16534	1	14	6	93,6
13.01.2009	16534	1	15	2	31,2
13.01.2009	16534	1	16	3	46,8
13.01.2009	16534	1	17	7	109,2
13.01.2009	16534	1	18	3	46,8
13.01.2009	16534	1	19	6	93,6
13.01.2009	16534	1	20	3	46,8
13.01.2009	16560	1	18	1	7,96
13.01.2009	16603	1	9	3	23,87
13.01.2009	17303	1	15	1	201,9
13.01.2009	17891	1	13	1	456,61
13.01.2009	18346	1	9	3	33,23
13.01.2009	18346	1	11	1	11,08
13.01.2009	18346	1	18	1	11,08
13.01.2009	18429	1	11	1	12,07
13.01.2009	18489	1	9	5	22,23
13.01.2009	18489	1	15	1	4,45
13.01.2009	18489	1	17	3	13,34
13.01.2009	19529	1	17	1	201,71
13.01.2009	22899	1	12	1	26,11
13.01.2009	22899	1	13	2	52,22
13.01.2009	23654	1	15	1	21,45
13.01.2009	24061	1	17	1	287,98
13.01.2009	27289	1	20	1	102,84
13.01.2009	28302	1	10	1	586,46
13.01.2009	31050	1	19	1	82,35
13.01.2009	32055	1	20	2	14,35
13.01.2009	32547	1	17	2	33,77
13.01.2009	36259	1	12	1	145,84
13.01.2009	36259	1	14	1	146,44
13.01.2009	36554	1	9	5	80,44
13.01.2009	36554	1	11	2	32,17
13.01.2009	36554	1	12	2	32,17
13.01.2009	36554	1	17	2	32,17
13.01.2009	36554	1	19	1	16,09
13.01.2009	37835	1	14	1	119,83
13.01.2009	38079	1	13	5	36,66
13.01.2009	38222	1	19	1	109,41
13.01.2009	43699	1	17	3	38,26
13.01.2009	44291	1	10	1	66,98
13.01.2009	44291	1	16	1	66,98
13.01.2009	45819	1	19	1	273,76
13.01.2009	45911	1	12	1	38,53
13.01.2009	46207	1	17	2	108,85
13.01.2009	47029	1	13	1	96,25
13.01.2009	50110	1	16	1	37,01
13.01.2009	52458	1	18	2	177,18
13.01.2009	54419	1	15	1	51,69
13.01.2009	54419	1	17	1	51,69
13.01.2009	54419	1	19	1	51,69
13.01.2009	61224	1	16	1	49,33
13.01.2009	61816	1	12	1	130,81
13.01.2009	61940	1	10	1	12,87
13.01.2009	62535	1	11	1	50,68
13.01.2009	64232	1	14	1	10,74
13.01.2009	67428	1	13	2	146,21
13.01.2009	67551	1	11	1	14,61
13.01.2009	67552	1	15	1	13,38
13.01.2009	68036	1	9	2	269,02
13.01.2009	68036	1	12	3	403,53
13.01.2009	68036	1	15	1	134,51
13.01.2009	68036	1	20	2	269,02
13.01.2009	69242	1	18	2	100,81
13.01.2009	69860	1	9	1	435,98
13.01.2009	73114	1	20	1	73,69
13.01.2009	76470	1	9	2	33,85
13.01.2009	76470	1	13	1	16,93
13.01.2009	78549	1	13	2	68,6
13.01.2009	80068	1	13	1	39,47
13.01.2009	82143	1	16	6	150,7
13.01.2009	82231	1	14	1	35,37
13.01.2009	82533	1	14	10	106,27
13.01.2009	82545	1	12	1	278,38
13.01.2009	82745	1	18	6	139,81
13.01.2009	83052	1	17	1	20,67
13.01.2009	83052	1	18	3	62,01
13.01.2009	83149	1	11	1	165,15
13.01.2009	83229	1	9	2	82,68
13.01.2009	83229	1	13	1	41,34
13.01.2009	83254	1	8	2	4,91
13.01.2009	83254	1	12	2	4,91
13.01.2009	83254	1	13	2	4,91
13.01.2009	83254	1	18	2	4,91
13.01.2009	83254	1	19	11	27,03
13.01.2009	83452	1	14	1	33,25
13.01.2009	83452	1	16	1	33,25
13.01.2009	83494	1	17	1	5,17
13.01.2009	83609	1	13	1	3,3
13.01.2009	83609	1	17	7	23,07
13.01.2009	83609	1	18	11	36,25
13.01.2009	83609	1	19	1	3,3
13.01.2009	83942	1	15	1	36,68
13.01.2009	84474	1	12	5	36,17
13.01.2009	828	2	12	2	168,64
